epoch,train_rmse,val_rmse,lr,hidden_size,dropout
1,0.1986421007861826,0.22096871923236314,0.001527989153018805,96,0.20382130366393036
2,0.19823707785503644,0.22096899452077473,0.001527989153018805,96,0.20382130366393036
3,0.19823707926677567,0.22096899452077473,0.001527989153018805,96,0.20382130366393036
4,0.19823707926677567,0.22096899452077473,0.001527989153018805,96,0.20382130366393036
5,0.19823707926677567,0.22096899452077473,0.0007639945765094025,96,0.20382130366393036
6,0.19886978848705242,0.22244330286709063,0.0007639945765094025,96,0.20382130366393036
