epoch,train_rmse,val_rmse
1,0.08163075221448071,0.03803255882229447
2,0.07004828870371095,0.03407447199746903
3,0.08014833689446418,0.029523732138329716
4,0.06118644559892573,0.04314348678482825
5,0.07014030034816741,0.03137733298763788
6,0.05847548514281051,0.04178261671469139
7,0.06432861903976465,0.03733412597402894
