epoch,train_rmse,val_rmse
1,0.08259510140790609,0.0528372725219748
2,0.10138625094561098,0.059287688781238704
3,0.05410733640378038,0.07963653908555603
4,0.14757569971923434,0.22689818088540406
5,0.11961129129196217,0.03776908422054986
6,0.08047104792046951,0.05115593634448019
7,0.08318510628731654,0.05698805580012234
8,0.15868074003105928,0.2268985422461362
9,0.18634380233817985,0.22689877741013922
