epoch,train_rmse,val_rmse
1,0.07246400723257497,0.028958972899294978
2,0.06791484874065293,0.027617809153183376
3,0.06526317559752064,0.028487018327153238
4,0.057954243335513946,0.02801252323413778
5,0.05286715612977591,0.029966015953245863
6,0.0590451707052759,0.030076186028010602
