epoch,train_rmse,val_rmse
1,0.08301533454857168,0.031514427901927655
2,0.1598114071761868,0.035866471480525755
3,0.09227588623700898,0.03567518866508475
4,0.08776641657080371,0.0363192454691293
5,0.07174346004701751,0.0353091519694624
6,0.06323558627216462,0.029199451846542362
7,0.0563206520423262,0.02957546302694746
8,0.05210283109796497,0.030230761158095774
