epoch,train_rmse,val_rmse
1,0.13351427664846238,0.049728649808499004
2,0.0493191547185036,0.042554359824646504
3,0.046186627568039866,0.045563168952659334
4,0.04608399850364126,0.045643732776762
5,0.047140466496612986,0.04871165096219196
6,0.04789338380102595,0.05193535471650904
