epoch,train_rmse,val_rmse
1,0.18426125314473263,0.2386239227340724
2,0.1169707615623005,0.25410101897656817
3,0.1048193928030764,0.2448266098292807
4,0.11606236559369773,0.207088881939723
5,0.20338705866339193,0.20331291901655532
6,0.20266661532334884,0.20330417053107927
7,0.20265420470114884,0.2033025205619984
8,0.2026542731495271,0.20330244858951624
9,0.20265419387022757,0.2033024495358675
