epoch,train_rmse,val_rmse,lr,hidden_size,dropout
1,0.07951703761379562,0.4254306645198034,0.00016174850068802202,32,0.30877730319718255
2,0.07456806540871228,0.44583002366975877,0.00016174850068802202,32,0.30877730319718255
3,0.07422289032667029,0.46174514752820184,0.00016174850068802202,32,0.30877730319718255
